,url,label
1836,['http://t.co/FEYDfxs7nK'],clickbait
1837,"['http://t.co/XMeFpKPbwO', 'http://t.co/9y0wgickWx']",clickbait
1838,['http://t.co/ZsZCWQ2DpM'],no-clickbait
1839,"['http://t.co/TXfsfu45vG', 'http://t.co/MAqCr0e6yR']",no-clickbait
1840,"['http://t.co/4o0azbPE1I', 'http://t.co/7aRHEyGT39']",no-clickbait
1841,"['http://t.co/ZSO0Y7TaBw', 'http://t.co/j7B9pZYcHQ']",clickbait
1842,['http://t.co/MO7TVjbVPK'],clickbait
1843,"['http://t.co/QYrQZZKWOU', 'http://t.co/P3TQOALOzs']",clickbait
1844,"['http://t.co/M8ar0VfFay', 'http://t.co/DJp32fma2E']",clickbait
1845,"['http://t.co/ZBcWX3FjkW', 'http://t.co/BfYkbGcNcz']",no-clickbait
1846,"['http://t.co/nPDJvy5PII', 'http://t.co/V']",no-clickbait
1847,"['http://t.co/LKuQVdp1z1', 'http://t.co/8UEQ3HvkTU']",no-clickbait
1848,"['http://t.co/rJdhkscKxt', 'http://t.co/peoxjuXCNN']",no-clickbait
1849,['http://t.co/7VN8VB3QRr'],clickbait
1850,['http://t.co/IwCQHIfUrm'],clickbait
1851,['http://t.co/S4Cj2B93yV'],no-clickbait
1852,['http://t.co/qW4Jsce99r'],clickbait
1853,"['http://t.co/8rtQFiPJdx', 'http://t.co/GE1mipatRy']",clickbait
1854,[],no-clickbait
1855,"['http://t.co/6NBWUShb5P', 'https://t.co/e2wLARnjai']",no-clickbait
1856,"['http://t.co/imWcMcmnUT', 'http://t.co/BkMMLyyZBB']",clickbait
1857,"['http://t.co/hFJDSiZsE7', 'http://t.co/noRkZD46R3']",no-clickbait
1858,"['http://t.co/quIwvR85mX', 'http://t.co/ZzREQvK4P1']",clickbait
1859,"['http://t.co/rImSs4TvqY', 'http://t.co/5wd8WOA5xE']",clickbait
1860,['http://t.co/5KDx92BFpr'],no-clickbait
1861,['http://t.co/HQawbqBNMO'],no-clickbait
1862,"['http://t.co/0Zzwn8fcyy', 'http://t.co/qnfRedVEeq']",no-clickbait
1863,['http://t.co/mbX1P6AV9l'],no-clickbait
1864,['http://t.co/hHcvBTwobq'],clickbait
1865,"['http://t.co/SYW7P1AiSL', 'http://t.co/Nk9yAf8LPt']",no-clickbait
1866,"['http://t.co/biYtDxTlI5', 'http://t.co/wqqe3Vp40D']",clickbait
1867,"['http://t.co/tPNZ7CQ8FK', 'http://t.co/W8szQ4oCyi']",clickbait
1868,['http://t.co/RMpSlHdynT'],clickbait
1869,"['http://t.co/whkC8UDpDh', 'http://t.co/aBu5r5j2H9']",no-clickbait
1870,['http://t.co/RMQSi8U7xk'],no-clickbait
1871,"['http://t.co/wRpHg6knxR', 'http://t.co/3n4H2CqjyN']",clickbait
1872,['http://t.co/X5VNqm3iDR'],no-clickbait
1873,['http://t.co/pXTIskmzBV'],no-clickbait
1874,['http://t.co/wfTiksBya6'],clickbait
1875,['http://t.co/IX8JYnAmQG'],no-clickbait
1876,['http://t.co/V04ph6daWO'],no-clickbait
1877,['http://t.co/dhuC2Wa8'],no-clickbait
1878,['http://t.co/v4iwx4h1vX'],no-clickbait
1879,"['http://t.co/oJVRigCN2L', 'http://t.co/DrgWsTLWDW']",no-clickbait
1880,['http://t.co/5nF8tWXlpM'],no-clickbait
1881,['http://t.co/BhhOlpzZWp'],no-clickbait
1882,['http://t.co/9T3FPjmXCg'],no-clickbait
1883,['http://t.co/7fpvtTF1S2'],no-clickbait
1884,"['http://t.co/bpjT7TbrH1', 'http://t.co/EwgWe5zNwH']",no-clickbait
1885,"['http://t.co/nQUVJFdsLi', 'http://t.co/DTr5437uLW']",no-clickbait
1886,['http://t.co/vpqqhH4mT1'],no-clickbait
1887,"['https://t.co/RSvQapRtJF', 'http://t.co/2OpJWxW3RM']",clickbait
1888,"['http://t.co/owI3REgTbF', 'http://t.co/zsFRlG']",no-clickbait
1889,['http://t.co/cWIlAuwq3w'],no-clickbait
1891,['http://t.co/xhTkmySLjK'],no-clickbait
1892,['http://t.co/8jK2Y7x9fP'],no-clickbait
1893,"['http://t.co/v1db1Jb4Ji', 'http://t.co/54clwX00q2']",clickbait
1894,['http://t.co/SaYF7WywYP'],no-clickbait
1895,"['http://t.co/J8b5zs73v1', 'http://t.co/lcy8caPL4X']",no-clickbait
1896,"['http://t.co/vrfVz3Ij3U', 'http://t.co/WQ3CgnCEir']",no-clickbait
1897,['http://t.co/c1kKL1IyZz'],no-clickbait
1898,['http://t.co/f2Jbg5riAd'],no-clickbait
1899,"['http://t.co/4Mi08Fq9IN', 'http://t.co/AiLHOnDksR']",no-clickbait
1900,['http://t.co/oeGawNkO2e'],clickbait
1901,['http://t.co/kaPk6LWGbI'],clickbait
1902,['http://t.co/a71EofD3cJ'],no-clickbait
1903,"['http://t.co/83DweRaMkH', 'http://t.co/r']",no-clickbait
1904,['http://t.co/hcg3bDRHHZ'],no-clickbait
1905,['http://t.co/hC7fXpEfTs'],no-clickbait
1906,['http://t.co/GV0LcvvZXT'],clickbait
1907,"['http://t.co/tc26BqSrXF', 'http://t.co/nD0gi2Ibec']",clickbait
1908,['http://t.co/p49yZ1bp69'],no-clickbait
1909,"['http://t.co/tgwyv1hUD7', 'http://t.co/lniAEuoibX']",no-clickbait
1910,['http://t.co/dGCnIEicMv'],clickbait
1911,['http://t.co/WtvzeBy5kt'],no-clickbait
1912,"['http://t.co/29q3qbaeXg', 'http://t.co/bwLqa7yYjz']",no-clickbait
1913,['http://t.co/fwcYw7dac2'],no-clickbait
1914,['http://t.co/zd490isV6V'],no-clickbait
1915,"['http://t.co/88MIdY0pWF', 'http://t.co/XEOTsPO4z2']",no-clickbait
1916,['http://t.co/WUtKJMk4Oa'],no-clickbait
1917,"['http://t.co/TQuCLfJHFu', 'http://t.co/kGGold1cwm']",clickbait
1918,['https://t.co/twhqfzxVP0'],no-clickbait
1919,['http://t.co/MKGCChWjrY'],no-clickbait
1920,"['http://t.co/PG9ICP0yxg', 'http://t.co/CbL1tZlC58']",clickbait
1921,"['http://t.co/o8uwlWgW32', 'http://t.co/B']",no-clickbait
1922,"['http://t.co/uqXonHyvbE', 'http://t.co/e0GEmpyJDh']",no-clickbait
1923,"['http://t.co/2AJV8K2IaT', 'http://t.co/Te6c9icmfZ']",no-clickbait
1924,['http://t.co/rAe4k4vJuK'],clickbait
1925,['http://t.co/ePg5r8kSPW'],clickbait
1926,['http://t.co/UaEt1jGA9X'],no-clickbait
1927,"['http://t.co/qNJHZbTbWs', 'http://t.co']",no-clickbait
1928,['http://t.co/iKPCvqqBAu'],no-clickbait
1929,['http://t.co/GBB4ZjgZhC'],clickbait
1930,"['http://t.co/gBlU4p7w40', 'http://t.co/w4AhSJ0itC']",clickbait
1931,['http://t.co/d00JKoFKin'],no-clickbait
1932,"['https://t.co/gFrp6mAZdA', 'http://t.co/YC9F97Te66']",no-clickbait
1933,['http://t.co/gUUMQyA6Rn'],no-clickbait
1934,"['http://t.co/DpLOh82Xp4', 'http://t.co/mn9QmV9z9N']",clickbait
1935,['http://t.co/WeI7yEnEqW'],clickbait
1936,['http://t.co/V1eL70F8lL'],no-clickbait
1937,"['http://t.co/GsdAtJ60Rg', 'http://t.co/CjFkqdbTqZ']",no-clickbait
1938,['http://t.co/r4FJXoORJ1'],no-clickbait
1939,"['http://t.co/3wUbMvdpSh', 'http://t.co/FhNVyW']",clickbait
1940,['http://t.co/zEOEK0hay0'],no-clickbait
1941,['http://t.co/1WpLfdBNSK'],no-clickbait
1942,"['http://t.co/fMBfDglFmw', 'http://t.co/nVNr29bNh1']",no-clickbait
1943,"['http://t.co/abJl9FZASO', 'http://t.co/lzDsJxFK25']",no-clickbait
1944,['http://t.co/qHLGT6Z4So'],no-clickbait
1945,['http://t.co/SO1yq9yChX'],no-clickbait
1946,"['http://t.co/yHXYzo6n4n', 'http://t.co/n2PnGOSJ9T']",clickbait
1947,['http://t.co/p9jpgU5JRO'],clickbait
1948,['http://t.co/FkHX1ncfx9'],no-clickbait
1949,['http://t.co/kDZAMWNtIH'],clickbait
1950,"['http://t.co/yHPhWrnqlx', 'http://t.co/UcRdksEnLR']",no-clickbait
1951,"['http://t.co/BxlQxpO8mQ', 'http://t.co/sCOxgtah9c']",clickbait
1952,"['http://t.co/bWCYSShjDG', 'http://t.co/jGsS1KyhAe']",no-clickbait
1953,"['http://t.co/A0USLkqNL6', 'http://t.co/QwhvTNXWW0']",no-clickbait
1954,"['http://t.co/MbNZIkOAtT', 'http://t.co/0sl7KrtLYs']",clickbait
1955,"['http://t.co/R1fmMS4LnQ', 'http://t.co/K1VRuHZctA']",no-clickbait
1956,"['http://t.co/FTNzTCVp0k', 'http://t.co/S2BVZKYoIR']",no-clickbait
1957,"['http://t.co/sge4Ky7PcM', 'http://t.co/QQVAXZx2Ot']",no-clickbait
1958,"['http://t.co/NvFbVWUye8', 'http://t.co/rCx8mldge8']",clickbait
1959,['http://t.co/rwfSnM9qxU'],no-clickbait
1960,"['http://t.co/9Bdpi9O4lF', 'http://t.co/Di6UMxjoba']",no-clickbait
1961,"['http://t.co/Kc1uQE6scH', 'http://t.co/2hjJgw23Nz']",no-clickbait
1962,['http://t.co/eehHkfnovQ'],no-clickbait
1963,"['http://t.co/xRpTcsHqad', 'http://t.co/sLAd6BiB']",no-clickbait
1964,['http://t.co/PDJQNiaQjB'],no-clickbait
1965,"['http://t.co/1TwqFxe9Sg', 'http://t.co/6cYqzy1K4P']",no-clickbait
1966,"['http://t.co/z1Cbrrl07I', 'http://t.co/j5rcOyn6qN']",no-clickbait
1967,"['http://t.co/YlpbsiGsZj', 'http://t.co/ckSQ5MUHJP']",no-clickbait
1968,"['http://t.co/39Q7sqDzbm', 'http://t.co/ZQ4amaL4i9']",no-clickbait
1969,"['http://t.co/qzqYlNsKma', 'http://t.co/8Y1fqGston']",clickbait
1970,"['http://t.co/UDWaftQBmP', 'http://t.co/tWx8LFYYwO']",no-clickbait
1971,['http://t.co/kMfm1jfRFh'],clickbait
1972,"['http://t.co/KMcJ3ou2SC', 'http://t.co/NRWVLurUP5']",no-clickbait
1973,"['http://t.co/Cp8K3bO8nu', 'http://t.co/8B8tc3on8N']",clickbait
1974,"['http://t.co/hmncal7Qo2', 'http://t.co/QEAtEV5owd']",no-clickbait
1975,['http://t.co/YIsYfQB1kh'],no-clickbait
1976,['http://t.co/YfxDw1A5Em'],no-clickbait
1977,"['http://t.co/b6ujcM3eIQ', 'http://t.co/BpUMwjPT4P']",clickbait
1978,"['http://t.co/6bcOUXliJW', 'http://t.co/XVuPfICS1A']",clickbait
1979,['https://t.co/BMH7Gw1mHO'],no-clickbait
1980,"['http://t.co/KYF7npSzhN', 'http://t.co/9FyITDrsVP']",no-clickbait
1981,['http://t.co/VgZAOkZluk'],clickbait
1982,"['http://t.co/g5jWbmigTh', 'http://t.co/9BmChleM9q']",no-clickbait
1984,['http://t.co/e4dily069Y'],no-clickbait
1985,"['http://t.co/1dbL2CihyF', 'http://t.co/KStGGg8dWF']",clickbait
1986,"['http://t.co/hlD82sQw5L', 'http://t.co/f48CbKrmE9']",no-clickbait
1987,"['http://t.co/g42MHN6Phc', 'http://t.co/sHCW7y9eTX']",no-clickbait
1988,['http://t.co/CnQ6WPzrj3'],no-clickbait
1989,['http://t.co/HMW2OyVwM6'],no-clickbait
1990,['http://t.co/vJzC'],clickbait
1991,['http://t.co/dji2MjfDRp'],no-clickbait
1992,"['http://t.co/X7W8wIfBIL', 'http://t.co/XXpc7vxjSR']",clickbait
1993,"['http://t.co/UwZEIvThsk', 'http://t.co/YiD31KGkJF']",no-clickbait
1994,['http://t.co/JprpkjV1po'],clickbait
1995,"['http://t.co/Z14pnZT1eh', 'http://t.co/NXZb0qxSGe']",no-clickbait
1996,"['http://t.co/kRRsvORJuv', 'http://t.co/GX5ErBtuHR']",no-clickbait
1997,['http://t.co/dNjTORRRjr'],no-clickbait
1998,['http://t.co/c0BapgbIpZ'],clickbait
1999,['http://t.co/QKH7UsPzgX'],clickbait
2000,"['http://t.co/ssmMpS1p2G', 'http://t.co/k4KBDmqay8']",no-clickbait
2001,['http://t.co/lg5dke0G9C'],no-clickbait
2002,"['http://t.co/cFAowWPxDM', 'http://t.co/x4G404LasX']",clickbait
2003,"['http://t.co/FbRa8WsOq1', 'http://t.co/0WCjnLKcfH']",no-clickbait
2004,['http://t.co/h7Y5fApWtz'],clickbait
2005,"['http://t.co/l0N8qxz2OL', 'http://t.co/bSgDddMOsg']",no-clickbait
2006,['http://t.co/XBVO6wLfa7'],no-clickbait
2007,"['http://t.co/prcR87N5KL', 'http://t.co/d6yevsQkyW']",no-clickbait
2008,"['http://t.co/oYwyPhihus', 'http://t.co/esXFYDiAa3']",no-clickbait
2009,['http://t.co/l8wyQGTzPv'],no-clickbait
2010,['http://t.co/JfH3GEu7uw'],no-clickbait
2011,['http://t.co/39Kqt3NyRt'],no-clickbait
2012,"['http://t.co/3MJ3tSDkQs', 'http://t.co/ZF7iNi5oZM']",no-clickbait
2013,"['http://t.co/imU1BeFZBY', 'http://t.co/SdNWgHcCFf']",no-clickbait
2014,['http://t.co/SWYlhSLusK'],no-clickbait
2015,['http://t.co/c1yvmBTGha'],no-clickbait
2016,['http://t.co/uER0yb7rf2'],no-clickbait
2017,"['http://t.co/V75PXvfEGN', 'http://t.co/TOqUOoXKMq']",no-clickbait
2018,"['http://t.co/XDYv3Kw6Ks', 'http://t.co/p6q3Bi62TH']",clickbait
2019,"['http://t.co/EagYHs3djJ', 'http://t.co/c7breHYhtW']",no-clickbait
2020,"['http://t.co/gR62P5iYIg', 'http://t.co/acRMPw7bIs']",no-clickbait
2021,['https://t.co/LDaOxrebIh'],no-clickbait
2022,['http://t.co/zut6vw74Eq'],no-clickbait
2023,"['http://t.co/WAogrMBFlo', 'http://t.co/lY2aTm8suF']",no-clickbait
2024,"['http://t.co/QwPSz2dwTU', 'http://t.co/WVPZHg6y1P']",no-clickbait
2025,['http://t.co/Y2HtVjTGfy'],no-clickbait
2026,['http://t.co/VjnKTzvdSb'],no-clickbait
2027,"['http://t.co/wi3iNK8dzU', 'http://t.co/BGRoy9gFQX']",no-clickbait
2028,"['http://t.co/CR3KjdhZX6', 'http://t.co/MHPv4bEx1P']",no-clickbait
2029,['http://t.co/qaFAnEPZlR'],no-clickbait
2030,['http://t.co/QhNlrP18xd'],no-clickbait
2031,['http://t.co/PD5mn0iHl0'],no-clickbait
2032,['http://t.co/PQkVhMmtac'],no-clickbait
2033,['http://t.co/FwZ06DiEOA'],no-clickbait
2034,['http://t.co/E5jIoMfRwn'],no-clickbait
2035,"['http://t.co/PXIXzGqXZg', 'http://t.co/Le7PSM3hhm']",no-clickbait
2036,[],no-clickbait
2037,['http://t.co/5YO9S2S29K'],clickbait
2038,"['http://t.co/XlpAFxb6Aa', 'http://t.co/8rstPWQ00d']",no-clickbait
2039,"['http://t.co/aMGVAPF3V9', 'http://t.co/JRPaylVkR0']",no-clickbait
2040,['http://t.co/fL5fvcOd9I'],no-clickbait
2041,['http://t.co/u4JzWEZuGf'],no-clickbait
2042,['http://t.co/2GQV39gFC3'],no-clickbait
2043,['http://t.co/ycUtPwWNmi'],no-clickbait
2044,['http://t.co/yQQGixWg5C'],no-clickbait
2045,"['http://t.co/WtG5WTde7n', 'http://t.co/fAKbqWaBai']",no-clickbait
2046,['http://t.co/18tqRPApfU'],no-clickbait
2047,['http://t.co/EIWQG68ZKF'],no-clickbait
2048,"['http://t.co/aFtzsdH4rk', 'http://t.co/ToBvU63ZDn']",no-clickbait
2049,['http://t.co/tYCeELTJqc'],no-clickbait
2050,"['http://t.co/oCKR5SuVQ3', 'http://t.co/zqanfJQxkG']",no-clickbait
2051,['http://t.co/16ai1ERFoM'],no-clickbait
2052,"['http://t.co/St2gOuojyE', 'http://t.co/jUDKKu5iHa']",no-clickbait
2053,[],no-clickbait
2054,['http://t.co/FbRa8WsOq1'],no-clickbait
2055,"['http://t.co/oXaLAPBbAE', 'http://t.co/6jwBCLQa0W']",no-clickbait
2056,['http://t.co/1WpLfdBNSK'],no-clickbait
2057,['http://t.co/tGV1axtJjK'],clickbait
2058,['http://t.co/XM18p3oDGt'],clickbait
2059,"['http://t.co/jx0PuPuImO', 'http://t.co/YKnAXwE1Kw']",no-clickbait
2060,"['http://t.co/Nzi14fdqHE', 'http://t.co/P3Akm2yUUP']",no-clickbait
2061,"['http://t.co/w0Hpk9SyYa', 'http://t.co/pWlgK7SzFF']",no-clickbait
2062,"['http://t.co/Jh7PtaqsJF', 'http://t.co/0VPPySP3xE']",clickbait
2063,"['http://t.co/ivoGPCeGaP', 'http://t.co/zaO7QvTfJr']",no-clickbait
2064,"['http://t.co/dbZPtPfS98', 'http://t.co/r3rpfE2Ori']",no-clickbait
2065,['http://t.co/E1WRyX0HVq'],no-clickbait
2066,"['http://t.co/pUalwYgZzD', 'http://t.co/JxORzpRdpp']",no-clickbait
2067,"['http://t.co/Wqbhzwe2kD', 'http://t.co/c26aogZxiz']",no-clickbait
2068,['http://t.co/wRzrjZiGfd'],no-clickbait
2069,"['http://t.co/AIWJ96uId7', 'http://t.co/iGX8Kr8vXg']",no-clickbait
2070,['http://t.co/XMKNbx5vai'],clickbait
2071,"['http://t.co/n7c6CGhh4K', 'http://t.co/0cSIWbNbG0']",clickbait
2072,['http://t.co/7Vimv7yEaO'],no-clickbait
2073,"['http://t.co/KOnc0rZ6nX', 'http://t.co/TTQK8xxG40']",clickbait
2074,"['http://t.co/w1x4HfOtbt', 'http://t.co/QKzvSmaJFk']",no-clickbait
2075,['http://t.co/WNEgJjf1ox'],no-clickbait
2076,['http://t.co/d8TEbOTlZC'],no-clickbait
2077,['http://t.co/xVQmM0Bgdi'],no-clickbait
2078,"['http://t.co/Qxaj8ANWas', 'http://t.co/2nQKes7d9V']",clickbait
2079,"['http://t.co/sacx9U16dT', 'http://t.co/J2scq58Yeh']",no-clickbait
2080,[],no-clickbait
2081,['http://t.co/GbMpL4slcZ'],no-clickbait
2082,"['http://t.co/vpBYQpb0Ln', 'http://t.co/NPM9rRIxYg']",clickbait
2083,['https://t.co/qy1fVnXV4s'],no-clickbait
2084,"['http://t.co/b2l9g8DOAy', 'http://t.co/yRQWf2t7Tw']",no-clickbait
2085,['https://t.co/ZfdNrsYK97'],no-clickbait
2086,"['http://t.co/QTIVT3GaVm', 'http://t.co/zSRHVytPK0']",no-clickbait
2087,"['http://t.co/CeBO1RIhI5', 'http://t.co/ruaya6r4v7']",no-clickbait
2088,['http://t.co/XwfX05Z4LP'],no-clickbait
2089,"['http://t.co/BXSC4MskRU', 'http://t.co/Gjrrqgm7Zb']",no-clickbait
2090,['http://t.co/1aXT7hGL9V'],no-clickbait
2091,['http://t.co/YU6TANXQdb'],no-clickbait
2092,['http://t.co/vOrhBaD9sW'],no-clickbait
2093,"['http://t.co/mzH9BI96uB', 'http://t.co/AwHCyF9Gif']",no-clickbait
2094,['http://t.co/QX2eSCylj6'],no-clickbait
2095,"['http://t.co/uU6d8ySUt5', 'http://t.co/pnSv4d']",no-clickbait
2096,"['http://t.co/YJUegM226M', 'http://t.co/7abwkvUZyi']",clickbait
2098,"['http://t.co/rwvA45FGyU', 'http://t.co/Xbl5oqJuRf']",no-clickbait
2099,"['http://t.co/aVg9REWnSN', 'http://t.co/rrD4CRJEfy']",no-clickbait
2100,"['http://t.co/FbRa8WsOq1', 'http://t.co/RMV5B3jq1w']",no-clickbait
2101,"['http://t.co/paB6NZBbHy', 'http://t.co/CjH4E1MTqp']",clickbait
2102,"['http://t.co/qMTwsxf8z7', 'http://t.co/sSmt7UDGMr']",no-clickbait
2103,"['http://t.co/tnjZE9c4XN', 'http://t.co/SryNIZ5H64']",no-clickbait
2104,['http://t.co/xR5uNgxbsM'],no-clickbait
2105,"['http://t.co/bWCYSShjDG', 'http://t.co/jGsS1KyhAe']",no-clickbait
2106,"['http://t.co/cnWNHn1TCI', 'http://t.co/SwkCTQJBb8']",clickbait
2107,['http://t.co/n4uZFKraAq'],no-clickbait
2108,"['http://t.co/KQaD6ZW3JJ', 'http://t.co/indgtsFQZg']",no-clickbait
2109,"['http://t.co/7GAQeBNfh0', 'http://t.co/KSjbTFxcVh']",clickbait
2110,"['http://t.co/xFKuLZ6Mac', 'http://t.co/kf8VRE3qfp']",clickbait
2111,"['http://t.co/v9m1AvyT4R', 'http://t.co/Uf4aRRPui3']",no-clickbait
2112,['http://t.co/AMkq7lMOpX'],no-clickbait
2114,"['http://t.co/Jt7WXnhNY6', 'http://t.co/3mZPMaZTmg']",no-clickbait
2115,"['http://t.co/87N9XjTWQj', 'http://t.co/3ShHbwDJtn']",no-clickbait
2116,"['http://t.co/aDHR12dr9A', 'http://t.co/zN4Np9a70m']",no-clickbait
2117,"['http://t.co/PFIYbrWBkj', 'http://t.co/GXoKAZv8m8']",clickbait
2118,"['http://t.co/YFTWNa3rZu', 'http://t.co/Y4gZ0WbJ6q']",no-clickbait
2119,"['http://t.co/gie96QS4Bq', 'http://t.co/z2U4UMgRQp']",clickbait
2120,"['http://t.co/bnHtoxIye8', 'http://t.co/VmoDJFkTmA']",no-clickbait
2121,"['http://t.co/YzgkS6mFht', 'http://t.co/UEPU1zPoak']",no-clickbait
2122,[],no-clickbait
2123,"['http://t.co/BgNSH8xtYP', 'http://t.co/nnSVAVkg0U']",no-clickbait
2124,['http://t.co/HEjk2ZXTvr'],no-clickbait
2125,"['http://t.co/2f2Di2dDnD', 'http://t.co/X1qvQFh7Hr']",no-clickbait
2126,"['http://t.co/sI094z7UGi', 'http://t.co/fOhG9VpF53']",no-clickbait
2127,['http://t.co/7jM8eYWuuz'],no-clickbait
2128,"['http://t.co/mFuIzJ5ZNs', 'http://t.co/MH2r69wLtO']",no-clickbait
2129,['http://t.co/dM27tmLD73'],clickbait
2130,"['http://t.co/nRbN0zmmqc', 'http://t.co/ZYL5nvyX8a']",no-clickbait
2131,['http://t.co/vjdNTvXPU4'],no-clickbait
2132,"['http://t.co/hkSTn2wxxE', 'http://t.co/MOZUWLsUWN']",clickbait
2133,['http://t.co/bIWwn9tGYG'],no-clickbait
2134,"['http://t.co/zWICoyFlcU', 'http://t.co/AgjBNslizZ']",no-clickbait
2135,['http://t.co/jIi9HwRg2A'],no-clickbait
2136,"['http://t.co/BlF69TgIcX', 'https://t.co/B95PnU1J60']",clickbait
2137,"['http://t.co/7XuDDzAyc2', 'http://t.co/LDFc7UjZeR']",no-clickbait
2138,"['http://t.co/FCLNt3uNGF', 'http://t.co/KTjCPpCK1g']",no-clickbait
2139,"['http://t.co/lqdBrKafun', 'http://t.co/s6fYDtfe0G']",clickbait
2140,"['http://t.co/kDG8h2eX1W', 'http://t.co/Yqnq0QeRrz']",clickbait
2141,"['http://t.co/1XgsJZFydd', 'http://t.co/AO1kztfAPb']",clickbait
2142,"['http://t.co/1wt2GBcMwW', 'http://t.co/02oJt7nB0J']",no-clickbait
2143,"['http://t.co/hGVYzmCEEL', 'http://t.co/NVCk1Czc5w']",no-clickbait
2144,['https://t.co/eNtFOmVHNC'],clickbait
2145,"['http://t.co/ZHSvIMIDju', 'http://t.co/vFIOaUSM09']",no-clickbait
2146,['http://t.co/kGVG265RMK'],no-clickbait
2147,"['http://t.co/wM6rAoMpvk', 'http://t.co/Y2aYxkBm9M']",no-clickbait
2148,['http://t.co/wtMoIBlMY8'],no-clickbait
2149,['http://t.co/tsUPBQLEap'],clickbait
2150,"['http://t.co/SRZQ37JsSt', 'http://t.co/rj5Q7gW3Z9']",clickbait
2151,['http://t.co/XLIJiRdjKK'],no-clickbait
2152,['http://t.co/THq2KTuSEx'],no-clickbait
2153,"['http://t.co/0HUVd4w81n', 'http://t.co/OI2lYft1P6']",no-clickbait
2154,"['http://t.co/P4FGilNXdQ', 'http://t.co/5A1stxf2FR']",no-clickbait
2155,"['http://t.co/OLTDsMuwAi', 'http://t.co/j8J3ahU8sR']",clickbait
2157,['http://t.co/QP2FRj7uL9'],no-clickbait
2158,['http://t.co/ONWC8SafRW'],no-clickbait
2159,['http://t.co/FmAGvcHYGc'],clickbait
2160,['http://t.co/YDJKFbRCBs'],clickbait
2161,"['http://t.co/pyBv3PrATm', 'http://t.co/']",no-clickbait
2162,['http://t.co/m9MqKRPoPW'],no-clickbait
2163,"['http://t.co/8KOLsvr7IU', 'http://t.co/BXq6SpLIcn']",no-clickbait
2164,"['http://t.co/jA5gCj4hRK', 'http://t.co/W9MnE7sHXW']",clickbait
2165,['http://t.co/itGmSG4K6r'],no-clickbait
2166,['http://t.co/Aal2ex2CKY'],clickbait
2167,['http://t.co/Nt9GztYHmn'],clickbait
2168,"['http://t.co/epK3lL3jEN', 'http://t.co/dUFrWPeTzF']",no-clickbait
2169,['http://t.co/xTvMT5BTgJ'],clickbait
2170,"['http://t.co/uo3IWPUfKF', 'http://t.co/yu']",no-clickbait
2171,"['http://t.co/8o90Kb0LtT', 'http://t.co/L2EKG66DOh']",no-clickbait
2172,"['http://t.co/PzBYlKMTGG', 'http://t.co/USvOuRzWa3']",no-clickbait
2173,"['http://t.co/wm7Iutij1h', 'http://t.co/Jsf7krGqU0']",no-clickbait
2174,['http://t.co/NXzJZdcIXB'],no-clickbait
2175,"['http://t.co/fDRnPrmVy1', 'http://t.co/fAjww5T6z9']",no-clickbait
2176,[],no-clickbait
2177,"['http://t.co/Bh8P6LeagM', 'http://t.co/rC88WwHzAx']",clickbait
2178,"['http://t.co/1y6l72wsdc', 'http://t.co/A0F1pCkU3h']",no-clickbait
2179,"['http://t.co/orRLkMOKfn', 'http://t.co/cIOfMUhkNo']",no-clickbait
2180,"['http://t.co/wSApD6Du5v', 'http://t.co/8ew8wfmVTf']",no-clickbait
2181,['http://t.co/ZbR5R8LsAM'],no-clickbait
2182,"['http://t.co/BVJ7s54oiN', 'http://t.co/gGOPrFBVwx']",no-clickbait
2183,['http://t.co/jHnRYcNK1Q'],no-clickbait
2184,"['https://t.co/saLavn4oUK', 'http://t.co/LrEzPuxlPD']",no-clickbait
2185,"['http://t.co/tc036WTRnr', 'http://t.co/TljYSq2SEV']",no-clickbait
2186,['http://t.co/TfyJ0r1SNg'],no-clickbait
2188,"['http://t.co/HSvdETMZ35', 'http://t.co/PrG4SS7ahc']",no-clickbait
2189,"['http://t.co/k3gLuQD7Fz', 'http://t.co/eTtuZkAlPc']",no-clickbait
2191,['http://t.co/uo3IWPUfKF'],no-clickbait
2192,['http://t.co/rm4SRakucc'],no-clickbait
2193,['http://t.co/De3bxc1xwr'],no-clickbait
2194,"['http://t.co/EAJVEvAlIr', 'http://t.co/bMgKe7WNyy']",no-clickbait
2195,"['http://t.co/NbYw1XqmxE', 'http://t.co/Z5yDa52Twi']",clickbait
2196,"['http://t.co/cd2vxXFl9x', 'http://t.co/c54a1ciFSQ']",no-clickbait
2197,"['http://t.co/zymoqqCCcG', 'http://t.co/uEtbVxqj7v']",no-clickbait
2198,"['http://t.co/6dXEkEbTtb', 'http://t.co/Mxb8jArOlw']",clickbait
2199,"['http://t.co/UgNi3Szpcn', 'http://t.co/DX0']",no-clickbait
2200,"['http://t.co/lcxdVm0i56', 'http://t.co/9kjbSJ8u0V']",no-clickbait
2201,"['http://t.co/JFRmnOiUe1', 'http://t.co/rH774JCj9H']",no-clickbait
2202,"['http://t.co/UPV7Qi2pOj', 'http://t.co/IXxWyxuS5N']",no-clickbait
2203,"['http://t.co/4PyKpmw645', 'http://t.co/KPeqzdg3wA']",no-clickbait
2204,"['http://t.co/J5upFG7Y9c', 'http://t.co/B3UYifRseb']",no-clickbait
2205,['http://t.co/LomkbehnLS'],clickbait
2206,"['http://t.co/NKmW44So2y', 'http://t.co/XPN0PiwZKk']",no-clickbait
